ID	Split	Source
mol_1986	train	assigned
mol_1987	train	assigned
mol_1988	train	assigned
mol_1989	train	assigned
mol_1990	test	assigned
mol_1991	train	assigned
mol_1992	train	sampled
mol_1993	train	assigned
mol_1994	train	assigned
mol_1995	test	assigned
mol_1996	train	assigned
mol_1997	train	assigned
mol_1998	test	assigned
mol_1999	train	assigned
mol_2000	train	assigned
mol_2001	train	assigned
mol_2002	test	sampled
mol_2003	val	assigned
mol_2004	train	assigned
mol_2005	train	assigned
mol_2006	train	assigned
mol_2007	test	assigned
mol_2008	train	assigned
mol_2009	val	assigned
mol_2010	train	assigned
mol_2011	train	assigned
mol_2012	train	assigned
mol_2013	train	assigned
mol_2014	train	assigned
mol_2015	val	assigned
mol_2016	val	assigned
mol_2017	train	assigned
mol_2018	train	sampled
mol_2019	train	assigned
mol_2020	val	sampled
mol_2021	train	assigned
mol_2022	train	sampled
mol_2023	train	assigned
mol_2024	train	sampled
mol_2025	train	assigned
mol_2026	train	assigned
mol_2027	train	assigned
mol_2028	train	assigned
mol_2029	val	sampled
mol_2030	val	assigned
mol_2031	train	sampled
mol_2032	train	assigned
mol_2033	val	assigned
mol_2034	train	sampled
mol_2035	train	assigned
mol_2036	train	sampled
mol_2037	val	assigned
mol_2038	train	assigned
mol_2039	train	assigned
mol_2040	train	assigned
mol_2041	val	assigned
mol_2042	train	assigned
mol_2043	train	assigned
mol_2044	val	assigned
mol_2045	train	assigned
mol_2046	train	assigned
mol_2047	train	assigned
mol_2048	val	assigned
mol_2049	train	assigned
mol_2050	val	assigned
mol_2051	val	assigned
mol_2052	val	assigned
mol_2053	val	assigned
mol_2054	train	assigned
mol_2055	train	assigned
mol_2056	val	assigned
mol_2057	val	sampled
mol_2058	train	assigned
mol_2059	train	assigned
mol_2060	train	assigned
mol_2061	val	assigned
mol_2062	val	assigned
mol_2063	val	sampled
mol_2064	val	assigned
mol_2065	train	assigned
mol_2066	train	assigned
mol_2067	train	assigned
mol_2068	train	assigned
mol_2069	train	sampled
mol_2070	test	assigned
mol_2071	train	assigned
mol_2072	train	assigned
mol_2073	train	assigned
mol_2074	test	assigned
mol_2075	train	assigned
mol_2076	train	assigned
mol_2077	train	assigned
mol_2078	test	assigned
mol_2079	train	assigned
mol_2080	test	sampled
mol_2081	train	assigned
mol_2082	test	assigned
mol_2083	train	sampled
mol_2084	train	assigned
mol_2085	test	assigned
mol_2086	test	assigned
mol_2087	train	sampled
mol_2088	train	sampled
mol_2089	val	assigned
mol_2090	train	assigned
mol_2091	train	assigned
mol_2092	test	assigned
mol_2093	val	assigned
mol_2094	val	sampled
mol_2095	val	assigned
mol_2096	train	assigned
mol_2097	val	assigned
mol_2098	val	sampled
mol_2099	train	assigned
mol_2100	val	assigned
mol_2101	train	assigned
mol_2102	train	assigned
mol_2103	train	assigned
mol_2104	train	assigned
mol_2105	val	assigned
mol_2106	train	assigned
mol_2107	val	sampled
mol_2108	train	assigned
mol_2109	test	assigned
mol_2110	train	sampled
mol_2111	train	sampled
mol_2112	train	sampled
mol_2113	train	assigned
mol_2114	val	sampled
mol_2115	val	sampled
mol_2116	train	assigned
mol_2117	train	assigned
mol_2118	test	assigned
mol_2119	val	assigned
mol_2120	test	assigned
mol_2121	train	assigned
mol_2122	test	assigned
mol_2123	test	assigned
mol_2124	val	sampled
mol_2125	test	assigned
mol_2126	test	sampled
mol_2127	train	sampled
mol_2128	test	assigned
mol_2129	val	assigned
mol_2130	val	assigned
mol_2131	train	sampled
mol_2132	val	sampled
mol_2133	train	sampled
mol_2134	val	assigned
mol_2135	val	assigned
mol_2136	train	assigned
mol_2137	train	assigned
mol_2138	train	sampled
mol_2139	train	assigned
mol_2140	train	assigned
mol_2141	train	assigned
mol_2142	val	sampled
mol_2143	train	assigned
mol_2144	train	assigned
mol_2145	train	assigned
mol_2146	train	assigned
mol_2147	val	assigned
mol_2148	train	assigned
mol_2149	train	sampled
mol_2150	val	assigned
mol_2151	train	assigned
mol_2152	train	assigned
mol_2153	train	assigned
mol_2154	train	assigned
mol_2155	train	assigned
mol_2156	val	assigned
mol_2157	train	assigned
mol_2158	train	assigned
mol_2159	train	assigned
mol_2160	train	assigned
mol_2161	train	assigned
mol_2162	val	assigned
mol_2163	val	assigned
mol_2164	train	assigned
mol_2165	val	assigned
mol_2166	val	sampled
mol_2167	train	assigned
mol_2168	train	assigned
mol_2169	train	assigned
mol_2170	train	assigned
mol_2171	test	assigned
mol_2172	train	assigned
mol_2173	train	sampled
mol_2174	val	assigned
mol_2175	train	assigned
mol_2176	val	assigned
mol_2177	train	sampled
mol_2178	train	sampled
mol_2179	train	assigned
mol_2180	train	assigned
mol_2181	train	sampled
mol_2182	train	sampled
mol_2183	val	sampled
mol_2184	test	sampled
mol_2185	train	assigned
mol_2186	train	assigned
mol_2187	train	assigned
mol_2188	train	assigned
mol_2189	val	sampled
mol_2190	test	assigned
mol_2191	train	sampled
mol_2192	train	assigned
mol_2193	train	assigned
mol_2194	train	assigned
mol_2195	val	assigned
mol_2196	val	assigned
mol_2197	train	assigned
mol_2198	train	assigned
mol_2199	train	sampled
mol_2200	train	assigned
mol_2201	train	assigned
mol_2202	train	assigned
mol_2203	val	assigned
mol_2204	test	assigned
mol_2205	train	assigned
mol_2206	train	assigned
mol_2207	train	assigned
mol_2208	train	sampled
mol_2209	train	assigned
mol_2210	test	sampled
mol_2211	train	assigned
mol_2212	train	assigned
mol_2213	train	assigned
mol_2214	val	assigned
mol_2215	train	sampled
mol_2216	train	assigned
mol_2217	val	assigned
mol_2218	val	assigned
mol_2219	train	assigned
mol_2220	train	assigned
mol_2221	train	sampled
mol_2222	train	assigned
mol_2223	train	sampled
mol_2224	val	assigned
mol_2225	train	sampled
mol_2226	train	sampled
mol_2227	train	sampled
mol_2228	train	assigned
mol_2229	train	assigned
mol_2230	train	assigned
mol_2231	train	assigned
mol_2232	val	assigned
mol_2233	val	sampled
mol_2234	train	assigned
mol_2235	train	assigned
mol_2236	train	assigned
mol_2237	val	assigned
mol_2238	train	assigned
mol_2239	train	assigned
mol_2240	train	assigned
mol_2241	train	assigned
mol_2242	val	assigned
mol_2243	train	assigned
mol_2244	train	assigned
mol_2245	train	assigned
mol_2246	train	assigned
mol_2247	train	assigned
mol_2248	train	assigned
mol_2249	train	sampled
mol_2250	train	assigned
mol_2251	train	sampled
mol_2252	train	sampled
mol_2253	train	assigned
mol_2254	train	assigned
mol_2255	train	assigned
mol_2256	train	assigned
mol_2257	train	assigned
mol_2258	train	assigned
mol_2259	val	assigned
mol_2260	train	sampled
mol_2261	train	assigned
mol_2262	train	assigned
mol_2263	train	assigned
mol_2264	train	sampled
mol_2265	train	assigned
mol_2266	train	sampled
mol_2267	val	assigned
mol_2268	train	sampled
mol_2269	train	assigned
mol_2270	train	assigned
mol_2271	train	assigned
mol_2272	train	sampled
mol_2273	train	sampled
mol_2274	val	assigned
mol_2275	test	sampled
mol_2276	train	sampled
mol_2277	train	assigned
mol_2278	train	assigned
mol_2279	train	assigned
mol_2280	val	sampled
mol_2281	train	assigned
mol_2282	train	assigned
mol_2283	train	sampled
mol_2284	test	assigned
mol_2285	test	assigned
mol_2286	train	assigned
mol_2287	val	sampled
mol_2288	test	sampled
mol_2289	test	assigned
mol_2290	test	assigned
mol_2291	val	assigned
mol_2292	train	assigned
mol_2293	train	assigned
mol_2294	train	assigned
mol_2295	train	assigned
mol_2296	val	assigned
mol_2297	train	assigned
mol_2298	train	assigned
mol_2299	train	assigned
mol_2300	val	assigned
mol_2301	train	sampled
mol_2302	train	sampled
mol_2303	train	sampled
mol_2304	train	assigned
mol_2305	val	assigned
mol_2306	train	sampled
mol_2307	train	assigned
mol_2308	val	assigned
mol_2309	train	assigned
mol_2310	train	sampled
mol_2311	val	assigned
mol_2312	val	assigned
mol_2313	val	assigned
mol_2314	val	assigned
mol_2315	val	assigned
mol_2316	train	sampled
mol_2317	train	sampled
mol_2318	train	sampled
mol_2319	train	assigned
mol_2320	train	assigned
mol_2321	train	assigned
mol_2322	train	assigned
mol_2323	train	assigned
mol_2324	train	assigned
mol_2325	train	assigned
mol_2326	train	assigned
mol_2327	train	assigned
mol_2328	train	sampled
mol_2329	train	assigned
mol_2330	train	assigned
mol_2331	train	assigned
mol_2332	val	assigned
mol_2333	val	sampled
mol_2334	train	assigned
mol_2335	train	assigned
mol_2336	val	assigned
mol_2337	train	sampled
mol_2338	test	sampled
mol_2339	train	assigned
mol_2340	train	assigned
mol_2341	val	assigned
mol_2342	train	assigned
mol_2343	train	assigned
mol_2344	val	sampled
mol_2345	train	assigned
mol_2346	train	assigned
mol_2347	train	assigned
mol_2348	train	sampled
mol_2349	train	assigned
mol_2350	train	assigned
mol_2351	val	sampled
mol_2352	val	assigned
mol_2353	train	assigned
mol_2354	train	sampled
mol_2355	val	assigned
mol_2356	train	assigned
mol_2357	train	sampled
mol_2358	test	assigned
mol_2359	train	assigned
mol_2360	train	assigned
mol_2361	train	assigned
mol_2362	val	assigned
mol_2363	val	assigned
mol_2364	train	assigned
mol_2365	train	assigned
mol_2366	train	assigned
mol_2367	train	assigned
mol_2368	train	assigned
mol_2369	train	assigned
mol_2370	train	assigned
mol_2371	train	assigned
mol_2372	train	sampled
mol_2373	val	assigned
mol_2374	train	assigned
mol_2375	train	sampled
mol_2376	train	assigned
mol_2377	val	assigned
mol_2378	train	assigned
mol_2379	train	assigned
mol_2380	test	assigned
mol_2381	test	assigned
mol_2382	train	assigned
mol_2383	val	assigned
mol_2384	val	assigned
mol_2385	val	assigned
mol_2386	val	assigned
mol_2387	val	assigned
mol_2388	train	sampled
mol_2389	train	sampled
mol_2390	train	assigned
mol_2391	train	assigned
mol_2392	test	assigned
mol_2393	train	assigned
mol_2394	val	assigned
mol_2395	train	assigned
mol_2396	train	assigned
mol_2397	train	assigned
mol_2398	train	assigned
mol_2399	val	sampled
mol_2400	train	assigned
mol_2401	val	assigned
mol_2402	train	sampled
mol_2403	val	assigned
mol_2404	train	sampled
mol_2405	train	sampled
mol_2406	train	sampled
mol_2407	train	sampled
mol_2408	train	assigned
mol_2409	train	assigned
mol_2410	val	assigned
mol_2411	val	assigned
mol_2412	train	assigned
mol_2413	val	assigned
mol_2414	train	assigned
mol_2415	val	sampled
mol_2416	train	assigned
mol_2417	train	assigned
mol_2418	train	sampled
mol_2419	train	assigned
mol_2420	train	assigned
mol_2421	test	assigned
mol_2422	val	assigned
mol_2423	train	sampled
mol_2424	test	assigned
mol_2425	train	assigned
mol_2426	train	assigned
mol_2427	test	assigned
mol_2428	val	assigned
mol_2429	train	assigned
mol_2430	train	assigned
mol_2431	train	assigned
mol_2432	train	sampled
mol_2433	train	assigned
mol_2434	train	assigned
mol_2435	train	assigned
mol_2436	train	sampled
mol_2437	train	assigned
mol_2438	train	assigned
mol_2439	val	sampled
mol_2440	val	assigned
mol_2441	train	sampled
mol_2442	val	assigned
mol_2443	train	assigned
mol_2444	train	assigned
mol_2445	val	sampled
mol_2446	train	sampled
mol_2447	train	assigned
mol_2448	train	assigned
mol_2449	train	assigned
mol_2450	test	assigned
mol_2451	train	assigned
mol_2452	train	assigned
mol_2453	test	sampled
mol_2454	test	assigned
mol_2455	test	assigned
mol_2456	train	assigned
mol_2457	test	sampled
mol_2458	test	sampled
mol_2459	val	assigned
mol_2460	train	assigned
mol_2461	train	assigned
mol_2462	train	assigned
mol_2463	train	assigned
mol_2464	train	sampled
mol_2465	train	assigned
mol_2466	train	assigned
mol_2467	train	assigned
mol_2468	train	assigned
mol_2469	train	assigned
mol_2470	train	sampled
mol_2471	train	sampled
mol_2472	train	assigned
mol_2473	train	sampled
mol_2474	test	assigned
mol_2475	train	assigned
mol_2476	val	sampled
mol_2477	val	assigned
mol_2478	train	sampled
mol_2479	train	assigned
mol_2480	train	assigned
mol_2481	train	sampled
mol_2482	train	assigned
mol_2483	train	assigned
mol_2484	train	assigned
mol_2485	train	assigned
mol_2486	val	assigned
mol_2487	train	sampled
mol_2488	test	assigned
mol_2489	train	assigned
mol_2490	test	assigned
mol_2491	test	assigned
mol_2492	test	sampled
mol_2493	train	assigned
mol_2494	train	assigned
mol_2495	train	sampled
mol_2496	train	assigned
mol_2497	train	assigned
mol_2498	train	sampled
mol_2499	test	sampled
mol_2500	val	assigned
mol_2501	val	assigned
mol_2502	val	assigned
mol_2503	val	assigned
mol_2504	train	assigned
mol_2505	val	assigned
mol_2506	train	assigned
mol_2507	val	assigned
mol_2508	train	assigned
mol_2509	train	assigned
mol_2510	train	sampled
mol_2511	train	assigned
mol_2512	train	assigned
mol_2513	val	sampled
mol_2514	train	assigned
mol_2515	val	sampled
mol_2516	val	sampled
mol_2517	train	sampled
mol_2518	train	assigned
mol_2519	val	sampled
mol_2520	val	assigned
mol_2521	val	sampled
mol_2522	val	sampled
mol_2523	train	sampled
mol_2524	train	assigned
mol_2525	train	assigned
mol_2526	train	assigned
mol_2527	train	assigned
mol_2528	train	assigned
mol_2529	test	assigned
mol_2530	test	assigned
mol_2531	train	sampled
mol_2532	train	assigned
mol_2533	train	assigned
mol_2534	val	sampled
mol_2535	val	assigned
mol_2536	train	assigned
mol_2537	train	assigned
mol_2538	train	assigned
mol_2539	train	assigned
mol_2540	train	sampled
mol_2541	train	assigned
mol_2542	train	sampled
mol_2543	train	sampled
mol_2544	test	assigned
mol_2545	train	assigned
mol_2546	train	assigned
mol_2547	train	assigned
mol_2548	test	assigned
mol_2549	train	sampled
mol_2550	train	sampled
mol_2551	train	assigned
mol_2552	train	assigned
mol_2553	train	assigned
mol_2554	train	assigned
mol_2555	train	assigned
mol_2556	train	assigned
mol_2557	train	assigned
mol_2558	train	assigned
mol_2559	train	assigned
mol_2560	train	assigned
mol_2561	train	assigned
mol_2562	train	assigned
mol_2563	test	assigned
mol_2564	train	assigned
mol_2565	train	assigned
mol_2566	train	assigned
mol_2567	train	assigned
mol_2568	train	assigned
mol_2569	train	sampled
mol_2570	val	assigned
mol_2571	train	sampled
mol_2572	train	sampled
mol_2573	val	assigned
mol_2574	val	sampled
mol_2575	train	assigned
mol_2576	train	sampled
mol_2577	train	assigned
mol_2578	train	sampled
mol_2579	train	sampled
mol_2580	train	assigned
mol_2581	val	assigned
mol_2582	train	sampled
mol_2583	train	assigned
mol_2584	train	assigned
mol_2585	train	assigned
mol_2586	test	sampled
mol_2587	test	assigned
mol_2588	train	assigned
mol_2589	train	sampled
mol_2590	test	assigned
mol_2591	train	assigned
mol_2592	train	sampled
mol_2593	train	assigned
mol_2594	train	assigned
mol_2595	val	assigned
mol_2596	train	assigned
mol_2597	train	assigned
mol_2598	val	sampled
mol_2599	train	assigned
mol_2600	train	assigned
mol_2601	val	assigned
mol_2602	train	assigned
mol_2603	train	assigned
mol_2604	train	assigned
mol_2605	train	assigned
mol_2606	val	assigned
mol_2607	train	assigned
mol_2608	train	assigned
mol_2609	train	assigned
mol_2610	val	assigned
mol_2611	train	assigned
mol_2612	val	assigned
mol_2613	train	assigned
mol_2614	train	assigned
mol_2615	val	assigned
mol_2616	train	assigned
mol_2617	train	assigned
mol_2618	test	assigned
mol_2619	val	sampled
mol_2620	test	assigned
mol_2621	train	assigned
mol_2622	train	assigned
mol_2623	train	assigned
mol_2624	train	assigned
mol_2625	train	assigned
mol_2626	train	assigned
mol_2627	train	sampled
mol_2628	val	sampled
mol_2629	train	sampled
mol_2630	train	assigned
mol_2631	test	assigned
mol_2632	test	assigned
mol_2633	train	assigned
mol_2634	val	assigned
mol_2635	val	assigned
mol_2636	val	assigned
mol_2637	test	assigned
mol_2638	train	sampled
mol_2639	val	assigned
mol_2640	train	assigned
mol_2641	val	sampled
mol_2642	test	assigned
mol_2643	train	assigned
mol_2644	train	assigned
mol_2645	train	assigned
mol_2646	val	sampled
mol_2647	train	sampled
mol_2648	train	sampled
mol_2649	val	assigned
mol_2650	train	sampled
mol_2651	train	sampled
mol_2652	train	assigned
mol_2653	train	assigned
mol_2654	val	assigned
mol_2655	train	assigned
mol_2656	train	sampled
mol_2657	train	assigned
mol_2658	train	assigned
mol_2659	train	assigned
mol_2660	val	assigned
mol_2661	train	assigned
mol_2662	train	sampled
mol_2663	train	sampled
mol_2664	train	assigned
mol_2665	train	assigned
mol_2666	test	assigned
mol_2667	train	assigned
mol_2668	train	assigned
mol_2669	train	sampled
mol_2670	val	assigned
mol_2671	train	assigned
mol_2672	train	assigned
mol_2673	train	sampled
mol_2674	train	assigned
mol_2675	val	assigned
mol_2676	train	sampled
mol_2677	test	assigned
mol_2678	train	assigned
mol_2679	train	assigned
mol_2680	train	sampled
mol_2681	train	assigned
mol_2682	train	assigned
mol_2683	train	sampled
mol_2684	train	assigned
mol_2685	train	sampled
mol_2686	train	assigned
mol_2687	train	assigned
mol_2688	train	sampled
mol_2689	val	sampled
mol_2690	train	assigned
mol_2691	val	sampled
mol_2692	train	sampled
mol_2693	val	assigned
mol_2694	val	assigned
mol_2695	train	assigned
mol_2696	train	assigned
mol_2697	test	assigned
mol_2698	val	sampled
mol_2699	train	assigned
mol_2700	train	assigned
mol_2701	train	assigned
mol_2702	train	assigned
mol_2703	val	assigned
mol_2704	val	assigned
mol_2705	train	assigned
mol_2706	train	sampled
mol_2707	train	assigned
mol_2708	train	assigned
mol_2709	test	assigned
mol_2710	train	assigned
mol_2711	train	assigned
mol_2712	train	assigned
mol_2713	train	assigned
mol_2714	train	assigned
mol_2715	val	assigned
mol_2716	val	assigned
mol_2717	train	assigned
mol_2718	train	sampled
mol_2719	train	assigned
mol_2720	train	assigned
mol_2721	train	assigned
mol_2722	train	assigned
mol_2723	train	assigned
mol_2724	train	assigned
mol_2725	train	assigned
mol_2726	train	sampled
mol_2727	test	assigned
mol_2728	test	sampled
mol_2729	train	assigned
mol_2730	train	assigned
mol_2731	train	assigned
mol_2732	test	assigned
mol_2733	train	assigned
mol_2734	train	assigned
mol_2735	train	assigned
mol_2736	train	assigned
mol_2737	train	assigned
mol_2738	train	assigned
mol_2739	train	assigned
mol_2740	train	assigned
mol_2741	val	assigned
mol_2742	val	assigned
mol_2743	val	assigned
mol_2744	test	assigned
mol_2745	val	assigned
mol_2746	train	sampled
mol_2747	train	assigned
mol_2748	val	assigned
mol_2749	train	assigned
mol_2750	train	assigned
mol_2751	val	assigned
mol_2752	train	assigned
mol_2753	train	assigned
mol_2754	train	assigned
mol_2755	train	sampled
mol_2756	val	assigned
mol_2757	train	assigned
mol_2758	train	assigned
mol_2759	train	sampled
mol_2760	val	sampled
mol_2761	test	assigned
mol_2762	train	assigned
mol_2763	train	assigned
mol_2764	train	assigned
mol_2765	train	assigned
mol_2766	train	assigned
mol_2767	train	assigned
mol_2768	test	assigned
mol_2769	test	assigned
mol_2770	train	sampled
mol_2771	train	sampled
mol_2772	train	assigned
mol_2773	train	assigned
mol_2774	train	assigned
mol_2775	test	assigned
mol_2776	test	assigned
mol_2777	train	assigned
mol_2778	train	sampled
mol_2779	train	assigned
mol_2780	test	assigned
mol_2781	train	assigned
mol_2782	train	assigned
mol_2783	train	assigned
mol_2784	train	assigned
mol_2785	val	assigned
mol_2786	train	assigned
mol_2787	train	assigned
mol_2788	train	assigned
mol_2789	train	assigned
mol_2790	test	assigned
mol_2791	test	assigned
mol_2792	test	assigned
mol_2793	test	assigned
mol_2794	train	sampled
mol_2795	test	assigned
mol_2796	train	assigned
mol_2797	val	assigned
mol_2798	val	assigned
mol_2799	val	sampled
mol_2800	val	assigned
mol_2801	train	assigned
mol_2802	val	sampled
mol_2803	val	assigned
mol_2804	train	assigned
mol_2805	train	assigned
mol_2806	train	assigned
mol_2807	val	sampled
mol_2808	train	assigned
mol_2809	train	assigned
mol_2810	train	assigned
mol_2811	train	assigned
mol_2812	train	assigned
mol_2813	train	assigned
mol_2814	train	assigned
mol_2815	train	sampled
mol_2816	test	assigned
mol_2817	test	assigned
mol_2818	train	sampled
mol_2819	train	assigned
mol_2820	train	sampled
mol_2821	train	assigned
mol_2822	val	assigned
mol_2823	train	assigned
mol_2824	train	assigned
mol_2825	train	sampled
mol_2826	train	assigned
mol_2827	val	sampled
mol_2828	test	assigned
mol_2829	val	sampled
mol_2830	train	assigned
mol_2831	train	assigned
mol_2832	train	assigned
mol_2833	val	sampled
mol_2834	train	assigned
mol_2835	train	sampled
mol_2836	train	assigned
mol_2837	train	assigned
mol_2838	train	assigned
mol_2839	train	assigned
mol_2840	train	sampled
mol_2841	train	assigned
mol_2842	val	sampled
mol_2843	test	assigned
mol_2844	test	assigned
mol_2845	train	assigned
mol_2846	test	assigned
mol_2847	train	assigned
mol_2848	val	assigned
mol_2849	train	assigned
mol_2850	train	assigned
mol_2851	train	sampled
mol_2852	train	assigned
mol_2853	train	assigned
mol_2854	val	assigned
mol_2855	train	sampled
mol_2856	test	assigned
mol_2857	train	assigned
mol_2858	train	assigned
mol_2859	train	sampled
mol_2860	val	assigned
mol_2861	val	assigned
mol_2862	train	sampled
mol_2863	train	assigned
mol_2864	train	sampled
mol_2865	train	assigned
mol_2866	train	assigned
mol_2867	val	sampled
mol_2868	train	sampled
mol_2869	train	assigned
mol_2870	train	assigned
mol_2871	train	assigned
mol_2872	val	assigned
mol_2873	train	assigned
mol_2874	train	sampled
mol_2875	train	assigned
mol_2876	train	assigned
mol_2877	test	sampled
mol_2878	val	assigned
mol_2879	train	assigned
mol_2880	val	assigned
mol_2881	val	assigned
mol_2882	val	sampled
mol_2883	train	assigned
mol_2884	val	assigned
mol_2885	val	sampled
mol_2886	val	sampled
mol_2887	train	assigned
mol_2888	train	assigned
mol_2889	train	assigned
mol_2890	train	assigned
mol_2891	train	assigned
mol_2892	train	assigned
mol_2893	val	assigned
mol_2894	train	assigned
mol_2895	val	assigned
mol_2896	train	assigned
mol_2897	val	sampled
mol_2898	val	assigned
mol_2899	val	assigned
mol_2900	test	assigned
mol_2901	val	assigned
mol_2902	val	sampled
mol_2903	train	sampled
mol_2904	train	assigned
mol_2905	train	assigned
mol_2906	train	sampled
mol_2907	train	assigned
mol_2908	train	sampled
mol_2909	val	assigned
mol_2910	train	assigned
mol_2911	train	assigned
mol_2912	train	assigned
mol_2913	train	sampled
mol_2914	train	assigned
mol_2915	train	assigned
mol_2916	train	assigned
mol_2917	val	assigned
mol_2918	val	sampled
mol_2919	val	assigned
mol_2920	val	assigned
mol_2921	train	sampled
mol_2922	val	assigned
mol_2923	train	assigned
mol_2924	train	assigned
mol_2925	train	assigned
mol_2926	train	sampled
mol_2927	train	sampled
mol_2928	test	assigned
mol_2929	val	sampled
mol_2930	train	assigned
mol_2931	train	assigned
mol_2932	val	sampled
mol_2933	val	assigned
mol_2934	val	sampled
mol_2935	train	assigned
mol_2936	train	assigned
mol_2937	train	assigned
mol_2938	train	assigned
mol_2939	train	sampled
mol_2940	train	assigned
mol_2941	test	assigned
mol_2942	test	assigned
mol_2943	train	sampled
mol_2944	train	assigned
mol_2945	train	sampled
mol_2946	test	assigned
mol_2947	val	assigned
mol_2948	train	sampled
mol_2949	train	assigned
mol_2950	train	assigned
mol_2951	train	assigned
mol_2952	train	assigned
mol_2953	train	assigned
mol_2954	test	sampled
mol_2955	train	sampled
mol_2956	train	assigned
mol_2957	train	sampled
mol_2958	test	assigned
mol_2959	train	assigned
mol_2960	train	sampled
mol_2961	train	assigned
mol_2962	train	assigned
mol_2963	train	sampled
mol_2964	train	assigned
mol_2965	train	assigned
mol_2966	train	sampled
mol_2967	train	assigned
mol_2968	train	sampled
mol_2969	train	assigned
mol_2970	train	assigned
mol_2971	test	assigned
mol_2972	train	assigned
mol_2973	val	sampled
mol_2974	train	assigned
mol_2975	val	assigned
mol_2976	test	assigned
mol_2977	val	assigned
mol_2978	val	assigned
mol_2979	test	assigned
mol_2980	train	assigned
mol_2981	val	assigned
mol_2982	train	assigned
mol_2983	train	assigned
mol_2984	train	sampled
mol_2985	train	assigned
mol_2986	train	assigned
mol_2987	train	sampled
mol_2988	train	sampled
mol_2989	train	assigned
mol_2990	train	assigned
mol_2991	val	sampled
mol_2992	val	assigned
mol_2993	train	assigned
mol_2994	train	assigned
mol_2995	val	assigned
mol_2996	val	sampled
mol_2997	val	assigned
mol_2998	train	assigned
mol_2999	val	assigned
mol_3000	train	assigned
mol_3001	train	sampled
mol_3002	train	assigned
mol_3003	val	sampled
mol_3004	val	assigned
mol_3005	train	assigned
mol_3006	train	sampled
mol_3007	train	sampled
mol_3008	test	assigned
mol_3009	train	assigned
mol_3010	train	assigned
mol_3011	train	sampled
mol_3012	train	assigned
mol_3013	test	assigned
mol_3014	train	assigned
mol_3015	train	assigned
mol_3016	train	sampled
mol_3017	val	assigned
mol_3018	train	assigned
mol_3019	val	assigned
mol_3020	train	assigned
mol_3021	train	assigned
mol_3022	train	assigned
mol_3023	val	sampled
mol_3024	train	assigned
mol_3025	train	sampled
mol_3026	train	sampled
mol_3027	val	assigned
mol_3028	train	assigned
mol_3029	test	assigned
mol_3030	train	assigned
mol_3031	test	assigned
mol_3032	train	sampled
mol_3033	val	assigned
mol_3034	train	sampled
mol_3035	train	assigned
mol_3036	train	assigned
mol_3037	test	assigned
mol_3038	train	sampled
mol_3039	train	assigned
mol_3040	train	assigned
mol_3041	test	assigned
mol_3042	test	assigned
mol_3043	test	assigned
mol_3044	train	sampled
mol_3045	train	sampled
mol_3046	train	assigned
mol_3047	test	assigned
mol_3048	test	assigned
mol_3049	train	sampled
mol_3050	test	sampled
mol_3051	train	assigned
mol_3052	train	assigned
mol_3053	train	sampled
mol_3054	test	assigned
mol_3055	train	sampled
mol_3056	train	assigned
mol_3057	test	assigned
mol_3058	train	assigned
mol_3059	train	assigned
mol_3060	train	assigned
mol_3061	train	assigned
mol_3062	train	assigned
mol_3063	train	assigned
mol_3064	train	assigned
mol_3065	val	assigned
mol_3066	train	assigned
mol_3067	train	assigned
mol_3068	train	assigned
mol_3069	train	assigned
mol_3070	train	sampled
mol_3071	train	sampled
mol_3072	train	assigned
mol_3073	train	assigned
mol_3074	train	assigned
mol_3075	val	assigned
mol_3076	test	sampled
mol_3077	train	assigned
mol_3078	train	sampled
mol_3079	val	assigned
mol_3080	test	assigned
mol_3081	val	assigned
mol_3082	val	assigned
mol_3083	val	assigned
mol_3084	val	assigned
mol_3085	train	sampled
mol_3086	train	assigned
mol_3087	train	assigned
mol_3088	test	assigned
mol_3089	train	assigned
mol_3090	val	assigned
mol_3091	test	sampled
mol_3092	val	assigned
mol_3093	train	assigned
mol_3094	train	sampled
mol_3095	train	assigned
mol_3096	train	assigned
mol_3097	train	assigned
mol_3098	train	sampled
mol_3099	train	assigned
mol_3100	val	assigned
mol_3101	train	sampled
mol_3102	train	assigned
mol_3103	val	assigned
mol_3104	train	assigned
mol_3105	train	assigned
mol_3106	val	assigned
mol_3107	train	sampled
mol_3108	train	assigned
mol_3109	train	assigned
mol_3110	train	assigned
mol_3111	train	assigned
mol_3112	train	assigned
mol_3113	train	assigned
mol_3114	train	sampled
mol_3115	train	assigned
mol_3116	val	assigned
mol_3117	train	assigned
mol_3118	train	assigned
mol_3119	val	assigned
mol_3120	train	assigned
mol_3121	train	assigned
mol_3122	train	assigned
mol_3123	train	assigned
mol_3124	train	assigned
mol_3125	train	assigned
mol_3126	train	sampled
mol_3127	train	sampled
mol_3128	train	assigned
mol_3129	train	assigned
mol_3130	train	assigned
mol_3131	train	assigned
mol_3132	train	sampled
mol_3133	train	assigned
mol_3134	train	assigned
mol_3135	train	assigned
mol_3136	train	assigned
mol_3137	train	assigned
mol_3138	test	assigned
mol_3139	train	assigned
mol_3140	train	assigned
mol_3141	train	assigned
mol_3142	test	sampled
mol_3143	test	assigned
mol_3144	test	assigned
mol_3145	train	assigned
mol_3146	train	assigned
mol_3147	train	assigned
mol_3148	val	sampled
mol_3149	train	sampled
mol_3150	test	assigned
