ID	Split	Source
mol_12830	test	sampled
mol_12831	test	sampled
mol_12832	test	assigned
mol_12833	train	sampled
mol_12834	train	assigned
mol_12835	train	assigned
mol_12836	train	assigned
mol_12837	train	assigned
mol_12838	train	assigned
mol_12839	train	sampled
mol_12840	train	assigned
mol_12841	train	assigned
mol_12842	train	assigned
mol_12843	train	sampled
mol_12844	train	assigned
mol_12845	train	sampled
mol_12846	train	assigned
mol_12847	train	assigned
mol_12848	train	assigned
mol_12849	train	assigned
mol_12850	train	assigned
mol_12851	train	sampled
mol_12852	train	assigned
mol_12853	train	assigned
mol_12854	train	sampled
mol_12855	train	assigned
mol_12856	train	assigned
mol_12857	train	assigned
mol_12858	train	sampled
mol_12859	train	assigned
mol_12860	train	assigned
mol_12861	train	assigned
mol_12862	train	assigned
mol_12863	train	assigned
mol_12864	train	assigned
mol_12865	train	sampled
mol_12866	train	assigned
mol_12867	train	assigned
mol_12868	train	assigned
mol_12869	train	assigned
mol_12870	val	assigned
mol_12871	test	sampled
mol_12872	test	assigned
mol_12873	test	assigned
mol_12874	train	assigned
mol_12875	val	assigned
mol_12876	train	assigned
mol_12877	test	assigned
mol_12878	train	assigned
mol_12879	test	assigned
mol_12880	train	sampled
mol_12881	test	assigned
mol_12882	train	assigned
mol_12883	train	sampled
mol_12884	train	assigned
mol_12885	train	sampled
mol_12886	val	assigned
mol_12887	val	sampled
mol_12888	val	assigned
mol_12889	val	assigned
mol_12890	train	sampled
mol_12891	train	assigned
mol_12892	train	sampled
mol_12893	val	sampled
mol_12894	test	assigned
mol_12895	train	sampled
mol_12896	val	sampled
mol_12897	train	assigned
mol_12898	train	assigned
mol_12899	train	assigned
mol_12900	train	sampled
mol_12901	train	assigned
mol_12902	train	sampled
mol_12903	train	sampled
mol_12904	train	sampled
mol_12905	train	assigned
mol_12906	train	assigned
mol_12907	train	assigned
mol_12908	train	assigned
mol_12909	train	sampled
mol_12910	train	assigned
mol_12911	train	assigned
mol_12912	train	assigned
mol_12913	train	sampled
mol_12914	train	assigned
mol_12915	train	sampled
mol_12916	train	assigned
mol_12917	train	assigned
mol_12918	train	assigned
mol_12919	train	assigned
mol_12920	train	assigned
mol_12921	train	sampled
mol_12922	train	assigned
mol_12923	train	assigned
mol_12924	train	assigned
mol_12925	train	assigned
mol_12926	val	assigned
mol_12927	val	assigned
mol_12928	val	sampled
mol_12929	train	assigned
mol_12930	train	assigned
mol_12931	train	assigned
mol_12932	train	sampled
mol_12933	train	sampled
mol_12934	train	assigned
mol_12935	val	assigned
mol_12936	train	assigned
mol_12937	train	assigned
mol_12938	train	assigned
mol_12939	train	assigned
mol_12940	train	assigned
mol_12941	train	assigned
mol_12942	train	assigned
mol_12943	train	assigned
mol_12944	train	assigned
mol_12945	train	sampled
mol_12946	train	sampled
mol_12947	train	assigned
mol_12948	train	assigned
mol_12949	train	assigned
mol_12950	train	sampled
mol_12951	train	assigned
mol_12952	train	assigned
mol_12953	train	assigned
mol_12954	train	assigned
mol_12955	train	sampled
mol_12956	train	assigned
mol_12957	train	sampled
mol_12958	train	sampled
mol_12959	train	sampled
mol_12960	train	assigned
mol_12961	train	assigned
mol_12962	train	sampled
mol_12963	val	assigned
mol_12964	train	assigned
mol_12965	test	assigned
mol_12966	val	sampled
mol_12967	train	sampled
mol_12968	train	sampled
mol_12969	train	sampled
mol_12970	train	assigned
mol_12971	train	sampled
mol_12972	train	sampled
mol_12973	train	assigned
mol_12974	train	assigned
mol_12975	train	assigned
mol_12976	train	assigned
mol_12977	val	assigned
mol_12978	train	assigned
mol_12979	test	assigned
mol_12980	test	assigned
mol_12981	test	assigned
mol_12982	test	assigned
mol_12983	test	sampled
mol_12984	val	assigned
mol_12985	val	assigned
mol_12986	train	sampled
mol_12987	train	assigned
mol_12988	train	assigned
mol_12989	train	sampled
mol_12990	train	sampled
mol_12991	val	assigned
mol_12992	train	assigned
mol_12993	train	assigned
mol_12994	train	assigned
mol_12995	test	sampled
mol_12996	test	assigned
mol_12997	val	assigned
mol_12998	train	assigned
mol_12999	train	assigned
mol_13000	val	sampled
mol_13001	val	assigned
mol_13002	train	assigned
mol_13003	train	assigned
mol_13004	train	sampled
mol_13005	train	sampled
mol_13006	val	assigned
mol_13007	train	assigned
mol_13008	train	sampled
mol_13009	train	assigned
mol_13010	train	assigned
mol_13011	train	assigned
mol_13012	train	assigned
mol_13013	train	assigned
mol_13014	train	sampled
mol_13015	train	assigned
mol_13016	test	assigned
mol_13017	train	assigned
mol_13018	train	assigned
mol_13019	train	sampled
mol_13020	train	assigned
mol_13021	train	assigned
mol_13022	val	assigned
mol_13023	train	assigned
mol_13024	train	sampled
mol_13025	train	assigned
mol_13026	val	assigned
mol_13027	val	assigned
mol_13028	val	sampled
mol_13029	test	assigned
mol_13030	val	assigned
mol_13031	val	assigned
mol_13032	train	sampled
mol_13033	test	sampled
mol_13034	train	assigned
mol_13035	train	sampled
mol_13036	train	assigned
mol_13037	train	assigned
mol_13038	train	assigned
mol_13039	train	sampled
mol_13040	train	sampled
mol_13041	test	sampled
mol_13042	train	assigned
mol_13043	train	assigned
mol_13044	train	assigned
mol_13045	train	assigned
mol_13046	train	assigned
mol_13047	train	assigned
mol_13048	train	sampled
mol_13049	train	assigned
mol_13050	train	assigned
mol_13051	train	assigned
mol_13052	train	assigned
mol_13053	val	assigned
mol_13054	val	assigned
mol_13055	val	assigned
mol_13056	val	assigned
mol_13057	val	assigned
mol_13058	val	sampled
mol_13059	train	sampled
mol_13060	val	assigned
mol_13061	val	sampled
mol_13062	val	sampled
mol_13063	train	sampled
mol_13064	train	sampled
mol_13065	train	assigned
mol_13066	train	sampled
mol_13067	test	assigned
mol_13068	test	assigned
mol_13069	val	sampled
mol_13070	test	assigned
mol_13071	test	assigned
mol_13072	train	assigned
mol_13073	train	assigned
mol_13074	train	assigned
mol_13075	train	sampled
mol_13076	train	assigned
mol_13077	train	sampled
mol_13078	train	assigned
mol_13079	train	assigned
mol_13080	val	assigned
mol_13081	train	assigned
mol_13082	train	sampled
mol_13083	train	assigned
mol_13084	val	assigned
mol_13085	val	assigned
mol_13086	val	assigned
mol_13087	val	assigned
mol_13088	val	assigned
mol_13089	val	sampled
mol_13090	val	assigned
mol_13091	val	assigned
mol_13092	val	assigned
mol_13093	val	assigned
mol_13094	val	sampled
mol_13095	val	sampled
mol_13096	val	assigned
mol_13097	val	sampled
mol_13098	val	sampled
mol_13099	val	assigned
mol_13100	val	assigned
mol_13101	val	sampled
mol_13102	val	assigned
mol_13103	val	assigned
mol_13104	train	sampled
mol_13105	train	assigned
mol_13106	train	assigned
mol_13107	train	assigned
mol_13108	train	sampled
mol_13109	train	assigned
mol_13110	train	assigned
mol_13111	train	assigned
mol_13112	train	assigned
mol_13113	train	assigned
mol_13114	test	assigned
mol_13115	test	assigned
mol_13116	test	assigned
mol_13117	train	assigned
mol_13118	train	sampled
mol_13119	val	assigned
mol_13120	train	sampled
mol_13121	train	assigned
mol_13122	train	assigned
mol_13123	train	assigned
mol_13124	val	sampled
mol_13125	val	sampled
mol_13126	train	sampled
mol_13127	val	assigned
mol_13128	train	assigned
mol_13129	train	assigned
mol_13130	train	sampled
mol_13131	train	assigned
mol_13132	train	assigned
mol_13133	train	assigned
mol_13134	train	assigned
mol_13135	train	assigned
mol_13136	train	assigned
mol_13137	train	assigned
mol_13138	train	assigned
mol_13139	train	assigned
mol_13140	train	assigned
mol_13141	train	assigned
mol_13142	test	assigned
mol_13143	train	sampled
mol_13144	train	sampled
mol_13145	test	assigned
mol_13146	test	assigned
mol_13147	test	assigned
mol_13148	test	sampled
mol_13149	test	assigned
mol_13150	test	sampled
mol_13151	train	assigned
mol_13152	test	sampled
mol_13153	val	sampled
mol_13154	train	assigned
mol_13155	train	assigned
mol_13156	train	assigned
mol_13157	train	assigned
mol_13158	train	assigned
mol_13159	test	assigned
mol_13160	test	sampled
mol_13161	train	assigned
mol_13162	train	assigned
mol_13163	train	assigned
mol_13164	test	assigned
mol_13165	train	assigned
mol_13166	val	sampled
mol_13167	val	assigned
mol_13168	train	assigned
mol_13169	train	assigned
mol_13170	train	assigned
mol_13171	train	assigned
mol_13172	train	sampled
mol_13173	train	assigned
mol_13174	train	sampled
mol_13175	train	assigned
mol_13176	train	assigned
mol_13177	train	sampled
mol_13178	train	assigned
mol_13179	train	assigned
mol_13180	train	assigned
mol_13181	train	assigned
mol_13182	train	assigned
mol_13183	train	assigned
mol_13184	train	assigned
mol_13185	train	sampled
mol_13186	train	assigned
mol_13187	train	assigned
mol_13188	train	assigned
mol_13189	train	assigned
mol_13190	train	assigned
mol_13191	train	assigned
mol_13192	test	sampled
mol_13193	train	assigned
mol_13194	train	assigned
mol_13195	val	assigned
mol_13196	train	assigned
mol_13197	train	assigned
mol_13198	val	sampled
mol_13199	train	assigned
mol_13200	train	assigned
mol_13201	val	assigned
mol_13202	train	sampled
mol_13203	val	assigned
mol_13204	val	sampled
mol_13205	val	sampled
mol_13206	train	sampled
mol_13207	val	assigned
mol_13208	val	sampled
mol_13209	test	assigned
mol_13210	train	assigned
mol_13211	train	assigned
mol_13212	train	assigned
mol_13213	train	assigned
mol_13214	train	sampled
mol_13215	train	assigned
mol_13216	train	assigned
mol_13217	val	assigned
mol_13218	val	assigned
mol_13219	train	assigned
mol_13220	train	assigned
mol_13221	train	assigned
mol_13222	val	assigned
mol_13223	train	assigned
mol_13224	train	assigned
mol_13225	val	assigned
mol_13226	train	sampled
mol_13227	train	assigned
mol_13228	val	assigned
mol_13229	val	assigned
mol_13230	train	assigned
mol_13231	train	assigned
mol_13232	train	assigned
mol_13233	val	assigned
mol_13234	val	assigned
mol_13235	train	assigned
mol_13236	train	sampled
mol_13237	train	assigned
mol_13238	train	assigned
mol_13239	train	assigned
mol_13240	train	assigned
mol_13241	train	assigned
mol_13242	train	assigned
mol_13243	train	assigned
mol_13244	train	assigned
mol_13245	train	assigned
mol_13246	test	assigned
mol_13247	test	assigned
mol_13248	train	assigned
mol_13249	train	assigned
mol_13250	train	sampled
mol_13251	train	assigned
mol_13252	train	sampled
mol_13253	train	sampled
mol_13254	val	assigned
mol_13255	train	assigned
mol_13256	test	sampled
mol_13257	train	assigned
mol_13258	train	assigned
mol_13259	train	sampled
mol_13260	train	sampled
mol_13261	val	assigned
mol_13262	train	assigned
mol_13263	train	sampled
mol_13264	val	assigned
mol_13265	val	assigned
mol_13266	train	assigned
mol_13267	val	sampled
mol_13268	val	assigned
mol_13269	test	assigned
mol_13270	test	sampled
mol_13271	test	assigned
mol_13272	train	assigned
mol_13273	train	assigned
mol_13274	train	assigned
mol_13275	train	assigned
mol_13276	train	assigned
mol_13277	train	assigned
mol_13278	train	sampled
mol_13279	train	assigned
mol_13280	train	assigned
mol_13281	train	assigned
mol_13282	train	sampled
mol_13283	train	assigned
mol_13284	val	assigned
mol_13285	train	assigned
mol_13286	train	assigned
mol_13287	train	sampled
mol_13288	val	assigned
mol_13289	train	assigned
mol_13290	train	assigned
mol_13291	train	assigned
mol_13292	val	assigned
mol_13293	train	assigned
mol_13294	train	assigned
mol_13295	train	sampled
mol_13296	val	assigned
mol_13297	val	assigned
mol_13298	test	assigned
mol_13299	train	assigned
mol_13300	train	assigned
mol_13301	train	assigned
mol_13302	train	sampled
mol_13303	train	assigned
mol_13304	train	assigned
mol_13305	val	assigned
mol_13306	train	assigned
mol_13307	train	sampled
mol_13308	val	assigned
mol_13309	train	assigned
mol_13310	train	sampled
mol_13311	train	assigned
mol_13312	train	assigned
mol_13313	train	assigned
mol_13314	val	sampled
mol_13315	val	sampled
mol_13316	test	sampled
mol_13317	train	assigned
mol_13318	train	assigned
mol_13319	val	assigned
mol_13320	train	sampled
mol_13321	train	sampled
mol_13322	train	assigned
mol_13323	train	assigned
mol_13324	train	assigned
mol_13325	train	sampled
mol_13326	val	sampled
mol_13327	train	assigned
mol_13328	train	sampled
mol_13329	train	assigned
mol_13330	train	sampled
mol_13331	train	assigned
mol_13332	train	sampled
mol_13333	train	assigned
mol_13334	train	assigned
mol_13335	train	assigned
mol_13336	train	assigned
mol_13337	train	assigned
mol_13338	train	assigned
mol_13339	train	assigned
mol_13340	train	assigned
mol_13341	val	assigned
mol_13342	train	assigned
mol_13343	train	assigned
mol_13344	train	assigned
mol_13345	train	assigned
mol_13346	train	assigned
mol_13347	train	assigned
mol_13348	train	assigned
mol_13349	train	assigned
mol_13350	train	assigned
mol_13351	train	assigned
mol_13352	train	sampled
mol_13353	train	sampled
mol_13354	val	assigned
mol_13355	test	assigned
mol_13356	test	sampled
mol_13357	test	assigned
mol_13358	train	assigned
mol_13359	train	assigned
mol_13360	train	sampled
mol_13361	test	assigned
mol_13362	test	assigned
mol_13363	test	sampled
mol_13364	test	sampled
mol_13365	test	assigned
mol_13366	test	assigned
mol_13367	test	sampled
mol_13368	test	assigned
mol_13369	test	assigned
mol_13370	test	sampled
mol_13371	val	sampled
mol_13372	val	assigned
mol_13373	train	sampled
mol_13374	train	assigned
mol_13375	train	assigned
mol_13376	val	assigned
mol_13377	test	sampled
mol_13378	train	assigned
mol_13379	test	assigned
mol_13380	train	assigned
mol_13381	train	assigned
mol_13382	test	assigned
mol_13383	train	assigned
mol_13384	train	assigned
mol_13385	train	assigned
mol_13386	val	assigned
mol_13387	train	assigned
mol_13388	train	assigned
mol_13389	train	sampled
mol_13390	train	assigned
mol_13391	train	sampled
mol_13392	train	assigned
mol_13393	train	assigned
mol_13394	train	assigned
mol_13395	train	assigned
mol_13396	train	sampled
mol_13397	train	assigned
mol_13398	train	sampled
mol_13399	train	sampled
mol_13400	train	sampled
mol_13401	train	assigned
mol_13402	train	assigned
mol_13403	val	assigned
mol_13404	train	assigned
mol_13405	train	sampled
mol_13406	train	assigned
mol_13407	train	assigned
mol_13408	train	assigned
mol_13409	train	assigned
mol_13410	train	assigned
mol_13411	train	assigned
mol_13412	train	assigned
mol_13413	train	sampled
mol_13414	train	assigned
mol_13415	train	sampled
mol_13416	train	assigned
mol_13417	train	assigned
mol_13418	train	assigned
mol_13419	train	assigned
mol_13420	train	sampled
mol_13421	train	assigned
mol_13422	train	assigned
mol_13423	train	assigned
mol_13424	train	sampled
mol_13425	train	assigned
mol_13426	test	assigned
mol_13427	val	assigned
mol_13428	test	assigned
mol_13429	test	assigned
mol_13430	train	assigned
mol_13431	val	sampled
mol_13432	train	assigned
mol_13433	train	sampled
mol_13434	train	assigned
mol_13435	train	assigned
mol_13436	train	assigned
mol_13437	train	assigned
mol_13438	train	sampled
mol_13439	train	assigned
mol_13440	train	assigned
mol_13441	train	assigned
mol_13442	train	assigned
mol_13443	train	assigned
mol_13444	train	assigned
mol_13445	train	assigned
mol_13446	train	assigned
mol_13447	train	assigned
mol_13448	train	assigned
mol_13449	train	assigned
mol_13450	train	assigned
mol_13451	train	sampled
mol_13452	train	sampled
mol_13453	train	assigned
mol_13454	train	assigned
mol_13455	train	sampled
mol_13456	train	assigned
mol_13457	train	assigned
mol_13458	train	assigned
mol_13459	train	assigned
mol_13460	train	assigned
mol_13461	train	assigned
mol_13462	train	sampled
mol_13463	val	assigned
mol_13464	train	sampled
mol_13465	train	assigned
mol_13466	train	sampled
mol_13467	train	assigned
mol_13468	train	sampled
mol_13469	train	sampled
mol_13470	train	assigned
mol_13471	val	sampled
mol_13472	train	assigned
mol_13473	test	assigned
mol_13474	train	sampled
mol_13475	train	assigned
mol_13476	train	assigned
mol_13477	train	sampled
mol_13478	train	assigned
mol_13479	train	assigned
mol_13480	train	assigned
mol_13481	train	assigned
mol_13482	train	assigned
mol_13483	train	assigned
mol_13484	train	sampled
mol_13485	train	assigned
mol_13486	train	assigned
mol_13487	train	assigned
mol_13488	train	sampled
mol_13489	train	assigned
mol_13490	train	assigned
mol_13491	train	assigned
mol_13492	train	assigned
mol_13493	train	assigned
mol_13494	train	assigned
mol_13495	train	assigned
mol_13496	train	assigned
mol_13497	train	sampled
mol_13498	train	assigned
mol_13499	train	assigned
mol_13500	train	assigned
mol_13501	train	sampled
mol_13502	train	assigned
mol_13503	train	assigned
mol_13504	val	sampled
mol_13505	train	sampled
mol_13506	train	sampled
mol_13507	train	assigned
mol_13508	train	assigned
mol_13509	train	assigned
mol_13510	train	assigned
mol_13511	train	sampled
mol_13512	train	assigned
mol_13513	train	assigned
mol_13514	val	sampled
mol_13515	train	assigned
mol_13516	train	assigned
mol_13517	train	sampled
mol_13518	train	assigned
mol_13519	val	sampled
mol_13520	val	assigned
mol_13521	train	assigned
mol_13522	train	assigned
mol_13523	train	assigned
mol_13524	train	sampled
mol_13525	train	sampled
mol_13526	train	assigned
mol_13527	train	assigned
mol_13528	train	assigned
mol_13529	train	sampled
mol_13530	train	assigned
mol_13531	train	assigned
mol_13532	val	assigned
mol_13533	train	assigned
mol_13534	test	sampled
mol_13535	val	assigned
mol_13536	train	assigned
mol_13537	train	assigned
mol_13538	train	sampled
mol_13539	val	assigned
mol_13540	val	assigned
mol_13541	test	assigned
mol_13542	val	sampled
mol_13543	val	assigned
mol_13544	train	sampled
mol_13545	test	assigned
mol_13546	val	assigned
mol_13547	val	assigned
mol_13548	test	assigned
mol_13549	val	sampled
mol_13550	val	assigned
mol_13551	test	assigned
mol_13552	val	sampled
mol_13553	train	assigned
mol_13554	train	assigned
mol_13555	train	assigned
mol_13556	train	assigned
mol_13557	train	sampled
mol_13558	train	assigned
mol_13559	val	assigned
mol_13560	train	assigned
mol_13561	train	sampled
mol_13562	val	assigned
mol_13563	test	assigned
mol_13564	val	assigned
mol_13565	test	assigned
mol_13566	test	assigned
mol_13567	train	assigned
mol_13568	test	assigned
mol_13569	test	assigned
mol_13570	train	assigned
mol_13571	val	assigned
mol_13572	val	assigned
mol_13573	test	assigned
mol_13574	test	sampled
mol_13575	val	assigned
mol_13576	val	assigned
mol_13577	val	sampled
mol_13578	test	assigned
mol_13579	train	assigned
mol_13580	val	assigned
mol_13581	test	sampled
mol_13582	test	assigned
mol_13583	test	assigned
mol_13584	test	assigned
mol_13585	train	assigned
mol_13586	test	sampled
mol_13587	val	assigned
mol_13588	val	sampled
mol_13589	val	assigned
mol_13590	val	assigned
mol_13591	train	assigned
mol_13592	train	assigned
mol_13593	train	sampled
mol_13594	train	assigned
mol_13595	train	assigned
mol_13596	train	assigned
mol_13597	train	assigned
mol_13598	train	assigned
mol_13599	train	assigned
mol_13600	train	sampled
mol_13601	train	assigned
mol_13602	train	sampled
mol_13603	train	assigned
mol_13604	train	sampled
mol_13605	train	assigned
mol_13606	train	assigned
mol_13607	train	assigned
mol_13608	val	sampled
mol_13609	train	assigned
mol_13610	train	sampled
mol_13611	train	sampled
mol_13612	test	assigned
mol_13613	test	assigned
mol_13614	val	assigned
mol_13615	val	assigned
mol_13616	test	assigned
mol_13617	train	sampled
mol_13618	train	sampled
mol_13619	train	assigned
mol_13620	train	sampled
mol_13621	val	assigned
mol_13622	train	assigned
mol_13623	train	sampled
mol_13624	train	assigned
mol_13625	test	assigned
mol_13626	train	sampled
mol_13627	train	assigned
mol_13628	train	assigned
mol_13629	train	assigned
mol_13630	train	sampled
mol_13631	train	sampled
mol_13632	train	assigned
mol_13633	train	assigned
mol_13634	train	assigned
mol_13635	train	assigned
mol_13636	train	assigned
mol_13637	train	sampled
mol_13638	train	sampled
mol_13639	train	sampled
mol_13640	train	assigned
mol_13641	train	sampled
mol_13642	train	assigned
mol_13643	train	assigned
mol_13644	train	assigned
mol_13645	train	assigned
mol_13646	train	assigned
mol_13647	train	assigned
mol_13648	train	sampled
mol_13649	train	sampled
mol_13650	train	assigned
mol_13651	val	sampled
mol_13652	train	assigned
mol_13653	train	assigned
mol_13654	train	assigned
mol_13655	train	sampled
mol_13656	train	sampled
mol_13657	train	assigned
mol_13658	train	sampled
mol_13659	train	sampled
mol_13660	train	sampled
mol_13661	train	assigned
mol_13662	train	assigned
mol_13663	train	assigned
mol_13664	train	sampled
mol_13665	train	assigned
mol_13666	train	assigned
mol_13667	train	assigned
mol_13668	train	assigned
mol_13669	train	assigned
mol_13670	train	sampled
mol_13671	train	assigned
mol_13672	train	assigned
mol_13673	train	assigned
mol_13674	train	sampled
mol_13675	train	assigned
mol_13676	val	assigned
mol_13677	train	assigned
mol_13678	train	assigned
mol_13679	train	assigned
mol_13680	train	sampled
mol_13681	train	sampled
mol_13682	train	assigned
mol_13683	train	assigned
mol_13684	train	assigned
mol_13685	train	sampled
mol_13686	train	assigned
mol_13687	train	sampled
mol_13688	train	assigned
mol_13689	train	assigned
mol_13690	train	assigned
mol_13691	train	assigned
mol_13692	train	assigned
mol_13693	train	assigned
mol_13694	train	sampled
mol_13695	train	sampled
mol_13696	test	assigned
mol_13697	train	assigned
mol_13698	test	assigned
mol_13699	train	assigned
mol_13700	val	assigned
mol_13701	train	sampled
mol_13702	train	sampled
mol_13703	train	assigned
mol_13704	train	assigned
mol_13705	train	sampled
mol_13706	train	assigned
mol_13707	train	assigned
mol_13708	train	assigned
mol_13709	train	assigned
mol_13710	train	assigned
mol_13711	train	assigned
mol_13712	train	assigned
mol_13713	train	sampled
mol_13714	train	assigned
mol_13715	train	assigned
mol_13716	train	assigned
mol_13717	train	assigned
mol_13718	train	assigned
mol_13719	train	assigned
mol_13720	train	assigned
mol_13721	train	assigned
mol_13722	train	assigned
mol_13723	test	assigned
mol_13724	test	assigned
mol_13725	train	assigned
mol_13726	train	assigned
mol_13727	train	assigned
mol_13728	test	sampled
mol_13729	train	sampled
mol_13730	train	assigned
mol_13731	train	assigned
mol_13732	train	sampled
mol_13733	test	assigned
mol_13734	train	sampled
mol_13735	train	sampled
mol_13736	train	sampled
mol_13737	train	assigned
mol_13738	train	sampled
mol_13739	train	assigned
mol_13740	train	assigned
mol_13741	train	assigned
mol_13742	train	assigned
mol_13743	train	sampled
mol_13744	train	assigned
mol_13745	train	sampled
mol_13746	train	assigned
mol_13747	train	assigned
mol_13748	train	assigned
mol_13749	val	assigned
mol_13750	train	assigned
mol_13751	train	assigned
mol_13752	train	sampled
mol_13753	train	assigned
mol_13754	train	sampled
mol_13755	train	assigned
mol_13756	train	sampled
mol_13757	test	sampled
mol_13758	train	assigned
mol_13759	train	sampled
mol_13760	train	assigned
mol_13761	train	assigned
mol_13762	train	assigned
mol_13763	train	assigned
mol_13764	val	assigned
mol_13765	train	assigned
mol_13766	train	assigned
mol_13767	train	assigned
mol_13768	train	assigned
mol_13769	val	assigned
mol_13770	train	assigned
mol_13771	train	assigned
mol_13772	val	assigned
mol_13773	train	assigned
mol_13774	train	assigned
mol_13775	train	assigned
mol_13776	train	assigned
mol_13777	val	assigned
mol_13778	train	assigned
mol_13779	train	assigned
mol_13780	train	assigned
mol_13781	train	assigned
mol_13782	train	assigned
mol_13783	train	assigned
mol_13784	train	assigned
mol_13785	val	assigned
mol_13786	train	assigned
mol_13787	train	sampled
mol_13788	val	assigned
mol_13789	train	assigned
mol_13790	train	assigned
mol_13791	train	sampled
mol_13792	train	sampled
mol_13793	train	sampled
mol_13794	train	assigned
mol_13795	train	assigned
mol_13796	train	assigned
mol_13797	train	sampled
mol_13798	train	assigned
mol_13799	train	assigned
mol_13800	val	sampled
mol_13801	train	assigned
mol_13802	train	sampled
mol_13803	train	assigned
mol_13804	train	sampled
mol_13805	train	assigned
mol_13806	train	assigned
mol_13807	train	assigned
mol_13808	train	assigned
mol_13809	train	assigned
mol_13810	train	sampled
mol_13811	test	assigned
mol_13812	test	assigned
mol_13813	test	assigned
mol_13814	test	assigned
mol_13815	test	sampled
mol_13816	train	sampled
mol_13817	val	assigned
mol_13818	train	assigned
mol_13819	test	sampled
mol_13820	test	assigned
mol_13821	train	assigned
mol_13822	test	sampled
mol_13823	test	assigned
mol_13824	test	assigned
mol_13825	train	sampled
mol_13826	train	sampled
mol_13827	test	sampled
mol_13828	train	assigned
mol_13829	train	assigned
mol_13830	train	assigned
mol_13831	test	sampled
mol_13832	train	sampled
mol_13833	train	assigned
mol_13834	train	sampled
mol_13835	test	assigned
mol_13836	test	sampled
mol_13837	train	assigned
mol_13838	train	assigned
mol_13839	train	assigned
mol_13840	train	assigned
mol_13841	train	assigned
mol_13842	train	sampled
mol_13843	train	assigned
mol_13844	train	assigned
mol_13845	val	assigned
mol_13846	train	assigned
mol_13847	train	assigned
mol_13848	train	assigned
mol_13849	train	sampled
mol_13850	train	assigned
mol_13851	train	assigned
mol_13852	train	sampled
mol_13853	train	assigned
mol_13854	train	assigned
mol_13855	train	assigned
mol_13856	train	assigned
mol_13857	train	assigned
mol_13858	val	assigned
mol_13859	train	assigned
mol_13860	train	assigned
mol_13861	val	assigned
mol_13862	train	assigned
mol_13863	train	sampled
mol_13864	val	assigned
mol_13865	train	assigned
mol_13866	train	assigned
mol_13867	train	sampled
mol_13868	train	assigned
mol_13869	train	assigned
mol_13870	train	assigned
mol_13871	test	assigned
mol_13872	train	assigned
mol_13873	train	assigned
mol_13874	train	assigned
mol_13875	train	assigned
mol_13876	train	assigned
mol_13877	val	assigned
mol_13878	val	assigned
mol_13879	train	assigned
mol_13880	val	assigned
mol_13881	val	assigned
mol_13882	val	assigned
mol_13883	train	sampled
mol_13884	train	assigned
mol_13885	val	assigned
mol_13886	train	assigned
mol_13887	train	assigned
mol_13888	train	assigned
mol_13889	train	assigned
mol_13890	val	assigned
mol_13891	train	assigned
mol_13892	train	assigned
mol_13893	train	assigned
mol_13894	train	assigned
mol_13895	train	assigned
mol_13896	train	assigned
mol_13897	train	assigned
mol_13898	train	assigned
mol_13899	train	assigned
mol_13900	train	assigned
mol_13901	val	assigned
mol_13902	train	sampled
mol_13903	test	assigned
mol_13904	test	sampled
mol_13905	train	sampled
mol_13906	test	sampled
mol_13907	val	assigned
mol_13908	train	assigned
mol_13909	test	assigned
mol_13910	test	assigned
mol_13911	train	sampled
mol_13912	train	assigned
mol_13913	test	assigned
mol_13914	test	assigned
mol_13915	test	sampled
mol_13916	test	sampled
mol_13917	train	assigned
mol_13918	train	assigned
mol_13919	train	assigned
mol_13920	test	sampled
mol_13921	train	assigned
mol_13922	test	sampled
mol_13923	train	assigned
mol_13924	test	sampled
mol_13925	val	sampled
mol_13926	val	sampled
mol_13927	val	assigned
mol_13928	train	assigned
mol_13929	val	assigned
mol_13930	val	assigned
mol_13931	test	sampled
mol_13932	test	assigned
mol_13933	val	sampled
mol_13934	test	assigned
mol_13935	train	assigned
mol_13936	val	assigned
mol_13937	val	assigned
mol_13938	test	sampled
mol_13939	train	assigned
mol_13940	train	assigned
mol_13941	train	sampled
mol_13942	train	assigned
mol_13943	train	sampled
mol_13944	train	assigned
mol_13945	train	assigned
mol_13946	train	sampled
mol_13947	train	assigned
mol_13948	train	assigned
mol_13949	train	assigned
mol_13950	train	assigned
mol_13951	train	sampled
mol_13952	train	assigned
mol_13953	train	assigned
mol_13954	val	sampled
mol_13955	train	assigned
mol_13956	train	sampled
mol_13957	train	assigned
mol_13958	test	sampled
mol_13959	train	assigned
mol_13960	train	assigned
mol_13961	train	assigned
mol_13962	train	sampled
mol_13963	train	assigned
mol_13964	train	assigned
mol_13965	train	assigned
mol_13966	train	assigned
mol_13967	train	assigned
mol_13968	train	sampled
mol_13969	train	sampled
mol_13970	train	sampled
mol_13971	train	assigned
mol_13972	train	sampled
mol_13973	train	assigned
mol_13974	train	sampled
mol_13975	train	assigned
mol_13976	train	sampled
mol_13977	train	assigned
mol_13978	train	assigned
mol_13979	train	assigned
mol_13980	train	assigned
mol_13981	train	assigned
mol_13982	train	assigned
mol_13983	train	sampled
mol_13984	train	sampled
mol_13985	train	sampled
mol_13986	val	assigned
mol_13987	train	assigned
mol_13988	train	sampled
mol_13989	test	assigned
mol_13990	test	assigned
mol_13991	train	sampled
mol_13992	train	assigned
mol_13993	train	assigned
mol_13994	train	assigned
